old_file,abstract
1801_01047_paper1.tex," Let $H$ be a graph on $h$ vertices. The number of induced copies of $H$ in a graph $G$ is denoted by $i_H(G)$ . Let $i_H(n)$ denote the maximum of $i_H(G)$ taken over all graphs $G$ with $n$ vertices. Let $f(n,h) = i^h a_i$ where $i=1^h a_i = n$ and the $a_i$ are as equal as possible. Let $g(n,h) = f(n,h) + i=1^h g(a_i,h)$ . It is proved that for almost all graphs $H$ on $h$ vertices it holds that $i_H(n)=g(n,h)$ for all $n \sqrt{h}$ . More precisely, we define an explicit graph property ${\cal P}_h$ which, when satisfied by $H$ , guarantees that $i_H(n)=g(n,h)$ for all $n \sqrt{h}$ . It is proved, in particular, that a random graph on $h$ vertices satisfies ${\cal P}_h$ with probability $1-o_h(1)$ . Furthermore, all extremal $n$ -vertex graphs yielding $i_H(n)$ in the aforementioned range are determined. We also prove a stability result. For $H \cal P_h$ and a graph $G$ with $n \sqrt{h}$ vertices satisfying $i_H(G) \ge f(n,h)$ , it must be that $G$ is obtained from a balanced blowup of $H$ by adding some edges inside the blowup parts. The {\em inducibility} of $H$ is $i_H = n \rightarrow \infty i_H(n)/n{h}$ . It is known that $i_H \ge h!/(h^h-h)$ for all graphs $H$ and that a random graph $H$ satisfies almost surely that $i_H 3\log hh!/(h^h-h)$ . We improve upon this upper bound almost matching the lower bound. It is shown that a graph $H$ which satisfies ${\cal P}_h$ has $i_H =(1+O(h^{-h^{1/3}}))h!/(h^h-h)$ . "
1801_08062_paper.tex, In this article we summarise our results from numerical simulations of $N=1$ supersymmetric Yang-Mills theory with gauge group SU(3). We use the formulation of Curci and Veneziano with clover-improved Wilson fermions. The masses of various bound states have been obtained at different values of the gluino mass and gauge coupling. Extrapolations to the limit of vanishing gluino mass indicate that the bound states form mass-degenerate supermultiplets.
1801_04784.tex,"  For $G$ a split semi-simple group scheme and $P$ a principal  $G$ -bundle on a relative curve $X\to S$ , we study a natural  obstruction for the triviality of $P$ on the complement of a  relatively ample Cartier divisor $D \subset X$ . We show, by  constructing explicit examples, that the obstruction is nontrivial  if $G$ is not simply connected but it can be made to vanish, if $S$ is the spectrum of a dvr (and some other hypotheses),  by a faithfully flat base change. The vanishing of  this obstruction is shown to be a sufficient condition for etale  local triviality if $S$ is a smooth curve, and the singular locus of  $X-D$ is finite over $S$ . "
1801_07530_cbms-master.tex," This paper contains an overview of background from stable homotopy theory used by Freed--Hopkins in their work on invertible extended topological field theories. We provide a working guide to the stable homotopy category, to the Steenrod algebra and to computations using the Adams spectral sequence. Many examples are worked out in detail to illustrate the techniques. "
abstract.tex," Large volumes of videos are continuously recorded from cameras deployed for traffic control and surveillance with the goal of answering ``after the fact'' queries: {\em identify video frames with objects of certain classes (cars, bags)} from many days of recorded video. While advancements in convolutional neural networks ( \name have enabled answering such queries with high accuracy, they are too expensive and slow. We build , a system for low-latency and low-cost querying on large video datasets. {\name} uses cheap ingestion techniques to index the videos by the objects occurring in them. At ingest-time, it uses compression and video-specific specialization of \cnns. {\name handles} the lower accuracy of the cheap \cnns by judiciously leveraging expensive \name at query-time. To reduce query time latency, we cluster similar objects and hence avoid redundant processing. Using experiments on video streams from traffic, surveillance and news channels, we see that  uses $58\times$ fewer GPU cycles than running expensive ingest processors and is $37\times$ faster than processing all the video at query time. "
abstract.tex," Online Reputation Monitoring (ORM) is concerned with the use of computational tools to measure the reputation of entities online, such as politicians or companies. In practice, current ORM methods are constrained to the generation of data analytics reports, which aggregate statistics of popularity and sentiment on social media. We argue that this format is too restrictive as end users often like to have the flexibility to search for entity-centric information that is not available in predefined charts.  As such, we propose the inclusion of entity retrieval capabilities as a first step towards the extension of current ORM capabilities. However, an entity's reputation is also influenced by the entity's relationships with other entities. Therefore, we address the problem of Entity-Relationship (E-R) retrieval in which the goal is to search for multiple connected entities. This is a challenging problem which traditional entity search systems cannot cope with. Besides E-R retrieval we also believe ORM would benefit of text-based entity-centric prediction capabilities, such as predicting entity popularity on social media based on news events or the outcome of political surveys. However, none of these tasks can provide useful results if there is no effective entity disambiguation and sentiment analysis tailored to the context of ORM.  Consequently, this thesis address two computational problems in Online Reputation Monitoring: Entity Retrieval and Text Mining. We researched and developed methods to extract, retrieve and predict entity-centric information spread across the Web.  We proposed a new probabilistic modeling of the problem of E-R retrieval together with two fusion-based design patterns for creating representations of both entities and relationships. Furthermore, we propose the Entity-Relationship Dependence Model, a novel early-fusion supervised model based on the Markov Random Field framework for Retrieval. Together with a new semi-automatic method to create test collections for E-R retrieval, we released a new test collection for that purpose that will foster research in this area. We performed experiments at scale with results showing that it is possible to perform E-R retrieval without using fix and pre-defined entity and relationship types, enabling a wide range of queries to be addressed. We tackled Entity Filtering and Financial Sentiment Analysis using a supervised learning approach and studied several possible features for that purpose. We participated in two well known external competitions on both tasks, obtaining state-of-the-art performance. Moreover, we performed analysis of the predictive power of a wide set of signals extracted from online news to predict the popularity of entities on Twitter. We also studied several sentiment aggregate functions on Twitter to study the feasibility of using entity-centric sentiment on social media to predict political opinion polls.  Finally, we created and released an adaptable Entity Retrieval and Text Mining framework that puts together all the building blocks necessary to perform ORM and can be reused in multiple application scenarios, from computational journalism to politics and finance. This framework is able to collect texts from online media, identify entities of interest, perform entity and E-R retrieval as well as classify sentiment polarity and intensity. It supports multiple data aggregation methods together with visualization and modeling techniques that can be used for both descriptive and predictive analytics. "
abstract.tex," \noindent We construct a \qcategorically \ enhanced Grothendieck six-functor formalism on schemes of finite type over the complex numbers. In addition to satisfying many of the same properties as M.~Saito's derived categories of mixed Hodge modules, this new six-functor formalism receives canonical motivic realization functors compatible with Grothendieck's six functors on constructible objects. "
MLB-draft-1_26_18.tex," 	Systemic and idiosyncratic patterns in pitching mechanics of 24 top starting pitchers in Major League Baseball (MLB) are extracted and discovered from PITCHf/x database. These evolving patterns across different pitchers or seasons are represented through three exclusively developed graphic displays. Understanding on such patterned evolutions will be beneficial for pitchers' wellbeing in signaling potential injury, and will be critical for expert knowledge in comparing pitchers. Based on data-driven computing, a universal composition of patterns is identified on all pitchers' mutual conditional entropy matrices. The first graphic display reveals that this universality accommodates physical laws as well as systemic characteristics of pitching mechanics. Such visible characters point to large scale factors for differentiating between distinct clusters of pitchers, and simultaneously lead to detailed factors for comparing individual pitchers. The second graphic display shows choices of features that are able to express a pitcher's season-by-season pitching contents via a series of 3(+2)D point-cloud geometries. The third graphic display exhibits exquisitely a pitcher's idiosyncratic pattern-information of pitching across seasons by demonstrating all his pitch-subtype evolutions. These heatmap-based graphic displays are platforms for visualizing and understanding pitching mechanics. "
Information-tree-datamatrix1_25_18.tex," Phylogenetic trees in genetics and biology in general are all binary. We make an attempt to answer one fundamental question: Is such binary branching from the coarsest to the finest scales sustained by data? We convert this question into an equivalent one: where is the structural information of tree in a data matrix? Results from this conceptual as well as computing issue afford us to conclude a negative answer: Each branch being split into two at each inter-node of tree from the top to bottom levels is a man-made structure. The data-driven computing paradigm Data Mechanics is employed here to reveal that information of tree is composed of a set of selected temperatures (or scales), each of which has a clustering composition strictly regulated by a temperature-specific cluster-sharing probability matrix. The resultant Data Cloud Geometry (DCG) tree on the space of species is proposed as the authentic structure contained in data. Particularly each core clusters on the finest scale, the bottom level, of DCG tree should not be further partitioned because of uniformity. Beyond the finest scale, the branching of DCG tree is primarily based on probability, which induces an Ultrametric satisfying super triangular inequality property. This Ultrametric property differentiates DCG tree from all popular trees based on Hierarchical clustering (HC) algorithm, which typically employs an empirical, often ad hoc distance measure. Since this measure is regulated by the triangular inequality, it is not capable of producing a ``flat"" branch, in which all its members (more than two) have equal distances to each others. We demonstrate such information content on an illustrative zoo data first, and then on two genomic data. 	"
abstract.tex," This paper revisits NDN deployment in the IoT with a special focus on the interaction of sensors {\em and actuators} . Such scenarios require high responsiveness and limited control state at the constrained nodes. We argue that the NDN request-response pattern which prevents data push is vital for IoT networks. We contribute HoP-and-Pull (HoPP), a robust publish-subscribe scheme for typical IoT scenarios that targets IoT networks consisting of hundreds of resource constrained devices at intermittent connectivity. Our approach limits the FIB tables to a minimum and naturally supports mobility, temporary network partitioning, data aggregation and near real-time reactivity. We experimentally evaluate the protocol in a real-world deployment using the IoT-Lab testbed with varying numbers of constrained devices, each wirelessly interconnected via IEEE 802.15.4 LowPANs. Implementations are built on CCN-lite with RIOT and support experiments using various single- and multi-hop scenarios. "
