old_file,abstract
1801_01106.tex," A graph $\G$ of even order is a {\em bicirculant} if it admits an automorphism with two orbits of equal length. Symmetry properties of bicirculants, for which at least one of the induced subgraphs on the two orbits of the corresponding semiregular automorphism is a cycle, have been studied, at least for the few smallest possible valences. For valences $3$ , $4$ and $5$ , where the corresponding bicirculants are called generalized Petersen graphs, Rose window graphs and Taba \v cjn graphs, respectively, all edge-transitive members have been classified. While there are only 7 edge-transitive generalized Petersen graphs and only 3 edge-transitive Taba \v cjn graphs, infinite families of edge-transitive Rose window graphs exist. The main theme of this paper is the question of the existence of such bicirculants for higher valences. It is proved that infinite families of edge-transitive examples of valence $6$ exist and among them infinitely many arc-transitive as well as infinitely many half-arc-transitive members are identified. Moreover, the classification of the ones of valence $6$ and girth $3$ is given. As a corollary, an infinite family of half-arc-transitive graphs of valence $6$ with universal reachability relation, which were thus far not known to exist, is obtained. "
1801_10277_B-abstract.tex," Astronomical catalogs derived from wide-field imaging surveys are an important tool for understanding the Universe. We construct an astronomical catalog from 55~TB of imaging data using Celeste, a Bayesian variational inference code written entirely in the high-productivity programming language Julia. Using over 1.3 million threads on 650,000 \partCPU cores of the Cori Phase~II supercomputer, Celeste achieves a peak rate of \PFLOPS \ DP PFLOP/s. Celeste is able to jointly optimize parameters for 188M stars and galaxies, loading and processing 178~TB across 8192 nodes in 14.6 minutes. To achieve this, Celeste exploits parallelism at multiple levels (cluster, node, and thread) and accelerates I/O through Cori's Burst Buffer. Julia's native performance enables Celeste to employ high-level constructs without resorting to hand-written or generated low-level code (C/C ++ /Fortran), and yet achieve petascale performance. "
1801_08417_chazhi.tex," We study the electromagnetic form factors (EMFFs) of $\Lambda_c$ and the quark and diquark current contributes to the EMFFs of $\Lambda_c$ in the space-like (SL) region in the Bethe-Salpeter equation approach. In this picture, the heavy baryon $\Lambda_c $ is regarded as composed of a heavy quark and a scalar diquark. We find that for different values of parameters the quark and diquark current contribute to the EMFFs of $\Lambda_c$ is very different, but the total contribute to the EMFFs of $\Lambda_c$ is similarly. The EMFFs of $\Lambda_c$ are similar to those of other baryons (proton, $\Xi^-$ , $\Sigma^+$ ) with a peak at $\omega =1$ ( $\omega=v^\prime \cdot v $ is the velocity transfer between the initial state (with velocity $v$ ) and the final state (with velocity $v^\prime$ ) of $\Lambda_c$ ). "
1801_09682_halo_shape_paper.tex," We employ isolated N-body simulations to study the response of self-interacting dark matter (SIDM) halos in the presence of the baryonic potentials. Dark matter self-interactions lead to kinematic thermalization in the inner halo, resulting in a tight correlation between the dark matter and baryon distributions. A deep baryonic potential shortens the phase of SIDM core expansion and triggers core contraction. This effect can be further enhanced by a large self-scattering cross section. We find the final SIDM density profile is sensitive to the baryonic concentration and the strength of dark matter self-interactions. Assuming a spherical initial halo, we also study evolution of the SIDM halo shape together with the density profile. The halo shape at later epochs deviates from spherical symmetry due to the influence of the non-spherical disk potential, and its significance depends on the baryonic contribution to the total gravitational potential, relative to the dark matter one. In addition, we construct a multi-component model for the Milky Way, including an SIDM halo, a stellar disk and a bulge, and show it is consistent with observations from stellar kinematics and streams.     "
1801_08536_cavity-enhanced-duv.tex, {We demonstrate a 650{243{30{1{\hour} of continuous operation without degradation. This system has sufficient power for a demonstration of two-photon laser cooling of hydrogen and may be useful for experiments on other simple two-body atomic systems.}
1801_07063_draftMGMM.tex," In the framework of model-based clustering, a model allowing several latent class variables is proposed. This model assumes that the distribution of the observed data can be factorized into several independent blocks of variables. Each block is assumed to follow a latent class model ( {\it i.e.,} mixture with conditional independence assumption). The proposed model includes variable selection, as a special case, and is able to cope with the mixed-data setting. The simplicity of the model allows to estimate the repartition of the variables into blocks and the mixture parameters simultaneously, thus avoiding to run EM algorithms for each possible repartition of variables into blocks. For the proposed method, a model is defined by the number of blocks, the number of clusters inside each block and the repartition of variables into block. Model selection can be done with two information criteria, the BIC and the MICL, for which an efficient optimization is proposed. The performances of the model are investigated on simulated and real data. It is shown that the proposed method gives a rich interpretation of the dataset at hand ( {\it i.e.,} analysis of the repartition of the variables into blocks and analysis of the clusters produced by each block of variables). "
1801_01163_APL_Compressibility_1.9_arxiv.tex," % High-throughput label-free measurements of the optical and mechanical properties of single microparticles play an important role in biological research, drug development, and related large population assays. Mechanical detection techniques that rely on the density contrast of a particle with respect to its environment are blind to neutrally bouyant particles. However, neutrally buoyant particles may still have a high compressibility contrast with respect to their environment, opening a window to detection. Here we present a label-free high-throughput approach for measuring the compressibility (bulk modulus) of freely flowing microparticles by means of resonant measurements in an opto-mechano-fluidic resonator. % "
1801_09843.tex,"  In this work, the abstract Cauchy problem for an initial value system  with singular integral is considered. The system is of closed form of two  evolution equations for a real-valued function and a function-valued function.  By proposing an appropriate Banach space, we prove the existence and uniqueness of  classical solutions to the evolution system under assumptions  on the boundedness and smoothness of data.  Furthermore, we connect by an isomorphism the solution of the evolution  system and a class of integral-differential equations with singular convolution  kernels and extend our results to the corresponding problem.   It is revealed that our findings also improve the understanding of the open problem on the  well-posedness of the stationary Wigner equation with inflow  boundary conditions.  4mm  \bf Keywords: Partial integral-differential equations, Singular integral, Well-posedness, Wigner equation  "
1801_04828_author_template2.tex,The influence of dynamic eccentricity on the harmonic spectrum of the torque of a permanent magnet synchronous machine is studied. The spectrum is calculated by an energy balance method. Uncertainty quantification is applied by using generalized Polynomial Chaos and Monte Carlo. It is found that the displacement of the rotor impacts the spectrum of the torque the most.
1801_07306_firstlawofgravitydraft9.tex,"  {\bf Abstract}   \noindent We find a local first law of thermodynamics, $\Delta E = T \Delta S - W$ , connecting gravitational entropy, $S$ , with matter energy and work. For Einstein gravity $S$ is the Bekenstein-Hawking entropy, while for more general theories of gravity $S$ is the Wald entropy, evaluated on the stretched future light cone of any point in an arbitrary spacetime, not necessarily containing a black hole. The equation can also be written as $\rho \Delta V = T \Delta S - p \Delta V$ by regarding the energy-momentum tensor as that of a fluid. "
1801_02242_manuscript.tex," With a statistical measure of distance, we derive a classical uncertainty relation for processes traversing nonequilibrium states both transiently and irreversibly. This relationship stems from the link between the Fisher information and an entropic acceleration. Our measure of uncertainty is a lower bound for the rate of change in the entropy production and flow, which in turn can be interpreted as an average local change in information. The consequences of these results are that while the uncertainty about the nonstationary path to equilibrium (or steady states) is generally positive, there exists paths with a constant entropic acceleration and zero uncertainty. These findings demonstrate that the shortest distance to equilibrium does not necessarily correlate with the uncertainty about the path taken by the system. For example, in a driven version of Onsager's three-state model, we show that a set of high-uncertainty initial-conditions, some of which are near equilibrium, scar the state space. "
1801_06045.tex," Probability maps are additive and normalised maps taking values in the unit interval of a lattice ordered Abelian group. They appear in theory of affine representations and they are also a semantic counterpart of H \'ajek's probability logic. In this paper we obtain a correspondence between probability maps and positive operators between certain Riesz spaces, which extends the well-known representation theorem of real-valued MV-algebraic states by positive linear functionals. When the codomain algebra contains all continuous functions, the set of all probability maps is convex, and we prove that its extreme points coincide with homomorphisms. We also show that probability maps can be viewed as a collection of states indexed by maximal ideals of a codomain algebra and we characterise this collection in special cases.  MV-algebra \and Abelian $\ell$-group \and Riesz space \and positive operator  06D35 \and 97H50  \and 47H07 "
1801_02983_Article.tex," This paper deals with the treatment of quantum interferences in the semiclassical initial value theory of rotationally inelastic scattering in the interaction picture [C. W. McCurdy and W. H. Miller, J. Chem. Phys. 67, 463 (1977)] . It is shown that substituting the original phase index by a new one extends the range of applicability of the theory. The resulting predictions are in close agreement with exact quantum scattering results for a model of atom-rigid diatom collision involving strong interferences. The developments are performed within the framework of the planar rotor model, but they are readily applicable to the three-dimensional case. "
1801_02808_ACL2015-Short-Submit.tex," This paper proposes a novel lifelong learning (LL) approach to sentiment classification. LL mimics the human continuous learning process, i.e., retaining the knowledge learned from past tasks and use it to help future learning. In this paper, we first discuss LL in general and then LL for sentiment classification in particular. The proposed LL approach adopts a Bayesian optimization framework based on stochastic gradient descent. Our experimental results show that the proposed method outperforms baseline methods significantly, which demonstrates that lifelong learning is a promising research direction. "
1801_09434_paper_HfS2_AdeS.tex," %	The control of charges in a circuit due to an external electric field is ubiquitous to the exchange, storage and manipulation of information in a wide range of applications. Conversely, the ability to grow clean interfaces between materials has been a stepping stone for engineering built-in electric fields largely exploited in modern photovoltaics and opto-electronics. The emergence of atomically thin semiconductors is now enabling new ways to attain electric fields and unveil novel charge transport mechanisms. Here, we report the first direct electrical observation of the inverse charge-funnel effect enabled by deterministic and spatially resolved strain-induced electric fields in a thin sheet of HfS $_2$ . We demonstrate that charges driven by these spatially varying electric fields in the channel of a phototransistor lead to a $350\,\%$ enhancement in the responsivity. These findings could enable the informed design of highly efficient photovoltaic cells. %"
1801_10431.tex," It is established that there exists an absolute constant $c>0$ such that for any finite set $A$ of positive real numbers $$|AA+A| \frac{3{2}+c}.$$ On the other hand, we give an explicit construction of a finite set $A \subset \mathbb R$ such that $|AA+A|=o(|A|^2)$ , disproving a conjecture of Balog. "
1801_03871_aanda_revised.tex,{}{}{}{}
1801_02222_dopants-in-2dim.tex," Since the 1998 proposal to build a quantum computer using dopants in semiconductors as qubits, much progress has been achieved on semiconductors nano fabrication and control of charge and spins in single dopants. However, an important problem remains, which is the control at the atomic scale of the dopants positioning. We propose to circumvent this problem by using 2 dimensional materials as hosts. Since the first isolation of graphene in 2004, the number of new 2D materials with favorable properties for electronics has been growing. Dopants in 2 dimensional systems are more tightly bound and potentially easier to position and manipulate. Considering the properties of currently available 2D materials, we access the feasibility of such proposal in terms of the manipulability of isolated dopants (for single qubit operations) and dopant pairs (for two qubit operations). Our results indicate that a wide variety of 2D materials may perform at least as well as the currently studied bulk host for donor qubits. "
1801_07591_OneShot.tex," A minimally-invasive way to detect the presence of a stealth target is to probe it with a single photon and analyze the reflected signals. The efficiency of such a conventional detection scheme can potentially be enhanced by the method of quantum illumination, where entanglement is exploited to break the classical limits. The question is, what is the optimal quantum state that allows us to achieve the detection limit with a minimal error? Here we address this question for discrete signals, by deriving a complete and general set of analytic solutions for the whole parameter space, which can be classified into three distinct regions, in the form of ``phase diagrams"" for both conventional and quantum illumination. Interestingly, whenever the reflectivity of the target is less than some critical values, all received signals become useless, which is true even if entangled resources are employed. However, there does exist a region where quantum illumination can provide advantages over conventional illumination; there, the optimal signal state is an entangled state with an entanglement spectrum inversely proportional to the spectrum of the environmental state. These results not only impose fundamental limits in applications such as quantum radars, but also suggest how to become immune against the attack of minimally-invasive detection. "
ms.tex," Computer-aided early diagnosis of Alzheimer’s Disease (AD) and its prodromal form, Mild Cognitive Impairment (MCI), has been the subject of extensive research in recent years. Some recent studies have shown promising results in the AD and MCI determination using structural and functional Magnetic Resonance Imaging (sMRI, fMRI), Positron Emission Tomography (PET) and Diffusion Tensor Imaging (DTI) modalities. Furthermore, fusion of imaging modalities in a supervised machine learning framework has shown promising direction of research.  In this paper we first review major trends in automatic classification methods such as feature extraction based methods as well as deep learning approaches in medical image analysis applied to the field of Alzheimer's Disease diagnostics. Then we propose our own algorithm for Alzheimer's Disease diagnostics based on a convolutional neural network and sMRI and DTI modalities fusion on hippocampal ROI using data from the Alzheimer’s Disease Neuroimaging Initiative (ADNI) database ( http://adni.loni.usc.edu ). Comparison with a single modality approach shows promising results. We also propose our own method of data augmentation for balancing classes of different size and analyze the impact of the ROI size on the classification results as well. 	 "
